ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,celltype,rel_abundance
2509_F_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron4,0.010284823
2509_F_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron4,0.019171294
2509_F_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron4,0.02328679
2613_B_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron4,0.00631475
2613_B_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron4,0.0057552964
2613_B_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron4,0.01545164
2613_B_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron4,0.0021837947
2613_B_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron4,0.009225556
2613_B_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron4,0.005382951
2613_C_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.002283402
2613_C_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.0025889403
2613_C_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.0042299745
2613_C_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.0014802276
2613_C_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.012502124
2613_C_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.028401984
2613_C_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.008473733
2613_D_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron4,0.016043717
2613_D_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron4,0.0015505177
2613_D_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron4,0.03549254
2613_D_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron4,0.0010506766
2613_D_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron4,0.0012924662
2613_F_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron4,0.0017342347
2613_F_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron4,0.0010379159
2613_F_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron4,0.002230035
2495_A_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_A,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,ExNeuron4,0.006000321
2495_B_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_B,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,ExNeuron4,0.009487856
2495_C_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.017518213
2495_C_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C 002,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.0117828855
2495_C_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C 003,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron4,0.007818622
2495_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_F,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,ExNeuron4,0.0067105545
2534_A_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.00431859
2534_A_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0056201736
2534_A_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0057086777
2534_A_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.004070662
2534_A_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0030189564
2534_A_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0023644858
2534_A_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.00202993
2534_A_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.002744194
2534_A_009,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 009,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0024028567
2534_A_010,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 010,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0016221179
2534_B_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_B,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.0029567536
2534_C_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0018863535
2534_C_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0029632724
2534_C_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.004083946
2534_C_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0028185036
2534_C_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0025555536
2534_C_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0053630206
2534_C_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0054011093
2534_C_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.003084226
2534_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0020709264
2534_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0024505788
2534_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0040497626
2534_D_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0050183563
2534_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0033033676
2534_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0047406475
2534_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0033934896
2534_D_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 008,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.005271423
2534_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0021901408
2534_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0034108255
2534_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.004066244
2534_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0028898371
2534_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0033259161
2534_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.004627728
2534_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.002308004
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0035871312
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0036226423
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0032176538
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0025007606
2845_A_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0036375348
2845_A_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0021578379
2845_A_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.01004645
2845_A_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.007810808
2845_A_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.009348851
2845_A_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.008932723
2845_A_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0029515661
2845_A_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.01747162
2845_A_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.010150679
2845_A_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.006176029
2845_A_011,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.017655063
2845_A_012,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0053188466
2845_B_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.005057596
2845_B_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.0020976278
2845_B_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.021870742
2845_B_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.0048146285
2845_B_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.008022428
2845_C_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0030764278
2845_C_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.004250442
2845_C_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0032377702
2845_C_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.005933149
2845_C_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.006020931
2845_C_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.002985919
2845_C_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0024958404
2845_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.003221601
2845_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.003922938
2845_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0035786792
2845_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0029197242
2845_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0036086498
2845_D_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.003277911
2845_D_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.004650318
2845_D_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.002660559
2845_D_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0027288976
2845_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0020538543
2845_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.002771207
2845_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0020288369
2845_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0043716873
2845_E_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.005088458
2845_E_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0065503367
2845_E_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0020528233
2845_E_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0025133356
2845_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0032587221
2845_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0046558557
2845_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.003238733
2845_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0035124884
2845_F_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0018466754
2845_F_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.008124931
2845_F_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0031985163
2845_F_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0017909
2845_F_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0056742234
2845_F_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 010,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.005581257
2509_A_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0038193355
2509_A_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron5,0.003075915
2509_A_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron5,0.0019444411
2509_C_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.00219778
2509_C_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0027154672
2509_C_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0016505307
2509_C_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.001612736
2509_C_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0016774612
2509_C_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.0025343588
2509_C_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron5,0.006142862
2509_D_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0022344643
2509_D_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0023337489
2509_D_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0018019805
2509_D_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.003803791
2509_D_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.004064862
2509_D_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.0021229465
2509_D_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron5,0.001912968
2509_E_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0021967774
2509_E_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0021799766
2509_E_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0018015944
2509_E_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.0022199622
2509_E_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron5,0.00695485
2509_F_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0030242824
2509_F_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0046422314
2509_F_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.003468456
2509_F_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0039974195
2509_F_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0062323846
2509_F_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.006620065
2509_F_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron5,0.0054438547
2613_B_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.00981961
2613_B_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.007219709
2613_B_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.017330037
2613_B_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.0023798728
2613_B_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron5,0.008771134
