gene,panel,category,headline,source,agora_id,ensembl_gene_id,total_nominations,initial_nomination,nominating_teams,cohort_studies,input_data,programs,pharos_class
SLC2A8,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79267,ENSG00000136856,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
SLC30A3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791be,ENSG00000115194,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
SLC35C1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e6,ENSG00000181830,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
SLC38A2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79245,ENSG00000134294,1,2019,Chang Lab,Mayo; ROSMAP; Rush,Genetics; RNA,Community,Tbio
SLC4A10,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792a7,ENSG00000144290,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
SLC5A3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79445,ENSG00000198743,1,2019,Chang Lab,Mayo; ROSMAP,Genetics; RNA,Community,Tbio
SLC7A11,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792e1,ENSG00000151012,1,2025,IUSM-Purdue,NA,RNA,TREAT-AD,Tchem
SLC7A7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79300,ENSG00000155465,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
SLC8A2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791df,ENSG00000118160,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
SLC9A7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790fa,ENSG00000065923,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
SLCO1A2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79128,ENSG00000084453,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
SLCO2B1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7926f,ENSG00000137491,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tchem
SLITRK4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793db,ENSG00000179542,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tdark
SLMAP,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7933d,ENSG00000163681,1,2023,Emory,syn20933797; syn52525880,Protein,AMP-AD,Tbio
SMAD3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79366,ENSG00000166949,1,2023,Mayo,MC_snRNA,Genetics; RNA,Resilience-AD,Tchem
SMAD4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79293,ENSG00000141646,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
SMARCA5,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792f2,ENSG00000153147,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
SMC3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7918a,ENSG00000108055,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
SMOC2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791ac,ENSG00000112562,1,2023,Emory,syn20933797; syn52525880,Protein,AMP-AD,Tbio
SNAP25,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7923d,ENSG00000132639,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tclin
SNCA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792b3,ENSG00000145335,1,2019,Chang Lab,Mayo; Rush,Genetics; RNA,Community,Tchem
SNTB1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793ae,ENSG00000172164,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
SNX27,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7929f,ENSG00000143376,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
SP1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79406,ENSG00000185591,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
SP6,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7941f,ENSG00000189120,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
SPATA22,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7928e,ENSG00000141255,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tbio
SPATS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7946e,ENSG00000249481,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
SPCS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791bf,ENSG00000114902,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
SPG7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79434,ENSG00000197912,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
SPI1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790fc,ENSG00000066336,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
SPTB,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79103,ENSG00000070182,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tbio
SPTLC1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79132,ENSG00000090054,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tchem
SPTLC3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793b1,ENSG00000172296,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
SREBF1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7910d,ENSG00000072310,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
SREBF2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7944b,ENSG00000198911,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
SRR,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7936f,ENSG00000167720,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
SRSF2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79320,ENSG00000161547,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
ST18,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792c5,ENSG00000147488,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
ST8SIA3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793d2,ENSG00000177511,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
STARD10,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79460,ENSG00000214530,1,2019,Chang Lab,ROSMAP,Genetics; RNA,Community,Tbio
STAU1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79205,ENSG00000124214,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
STK10,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7910f,ENSG00000072786,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tchem
STOM,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792ca,ENSG00000148175,1,2023,Mayo-UFL-ISB,MC-BrAD; Mayo; TAUAPPms,Genetics; RNA,AMP-AD,Tbio
STX1B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7913d,ENSG00000099365,1,2023,Emory,https://doi.org/10.1038/s41588-018-0311-9; https://doi.org/10.1038/s41588-019-0358-2,Genetics; Protein,AMP-AD,Tbio
STXBP1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79265,ENSG00000136854,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
STXBP3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791cb,ENSG00000116266,1,2023,Emory,https://doi.org/10.1038/s41588-018-0311-9; https://doi.org/10.1038/s41588-019-0358-2,Genetics; Protein,AMP-AD,Tbio
STXBP5L,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792b0,ENSG00000145087,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
SULT1A3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79477,ENSG00000261052,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tbio
SULT2A1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79171,ENSG00000105398,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
SULT4A1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7922a,ENSG00000130540,1,2019,Chang Lab,Kronos; Mayo; ROSMAP,Genetics; RNA,Community,Tbio
SUMF1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792aa,ENSG00000144455,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tbio
SYN1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790c1,ENSG00000008056,1,2019,Chang Lab,Kronos; MSBB; Mayo; ROSMAP; Rush,Genetics; Protein; RNA,Community,Tbio
SYN2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79309,ENSG00000157152,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
SYNGR4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79173,ENSG00000105467,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tdark
SYNJ1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79314,ENSG00000159082,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tchem
SYNPO,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793ab,ENSG00000171992,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
SYP,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79153,ENSG00000102003,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
SYT12,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793b5,ENSG00000173227,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
SYT13,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790d0,ENSG00000019505,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
TAL1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79322,ENSG00000162367,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
TARDBP,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791f0,ENSG00000120948,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tchem
TBXAS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790ef,ENSG00000059377,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tchem
TESPA1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79253,ENSG00000135426,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
TGFB1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7916e,ENSG00000105329,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
TICAM1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79216,ENSG00000127666,1,2022,Emory-Sage-SGC,NA,Pathway Modeling; Risk Scores,TREAT-AD,Tbio
TIMM13,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79140,ENSG00000099800,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
TIMP3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79146,ENSG00000100234,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
TJP2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791e5,ENSG00000119139,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
TKFC,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792d0,ENSG00000149476,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tbio
TLR1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793ba,ENSG00000174125,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
TLR4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79268,ENSG00000136869,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tchem
TLR5,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79416,ENSG00000187554,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tchem
TLR7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7942a,ENSG00000196664,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tclin
TM6SF2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7945f,ENSG00000213996,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tbio
TMBIM1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7925b,ENSG00000135926,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
TMEM119,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793f7,ENSG00000183160,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
TMEM184B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79446,ENSG00000198792,1,2019,Chang Lab,Mayo; ROSMAP,Genetics; RNA,Community,Tbio
TMEM229B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7943f,ENSG00000198133,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tdark
TMEM258,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7924f,ENSG00000134825,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tdark
TMPO,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791ed,ENSG00000120802,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
TMX3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79362,ENSG00000166479,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
TNFAIP8,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792b6,ENSG00000145779,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
TNFRSF11B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7934e,ENSG00000164761,1,2023,MSSM - Roussos Lab,FreshMicro,RNA,AMP-AD,Tbio
TNFRSF1B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790dc,ENSG00000028137,1,2026,IUSM-Purdue,GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP,RNA,TREAT-AD,Tbio
TNS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7911a,ENSG00000079308,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
TOMM70,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792f7,ENSG00000154174,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
TPR,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790e4,ENSG00000047410,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
TPST1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79394,ENSG00000169902,1,2019,Chang Lab,Kronos; Mayo; ROSMAP; Rush,Genetics; RNA,Community,Tbio
TRAF6,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793c1,ENSG00000175104,1,2026,IUSM-Purdue,GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP,RNA,TREAT-AD,Tbio
TREML1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7931e,ENSG00000161911,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
TRHDE,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7910e,ENSG00000072657,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
TRIOBP,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79145,ENSG00000100106,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
TRPC3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7927d,ENSG00000138741,1,2021,JAX-VUMC-UW Resilience,AD-BXD mice,Genetics; Protein,Resilience-AD,Tchem
TRPM1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79243,ENSG00000134160,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tchem
TSPAN7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79303,ENSG00000156298,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
TTBK2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7921d,ENSG00000128881,1,2020,MSSM - Zhang Lab,MSBB,Genetics; Protein,AMP-AD,Tbio
TTYH2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79292,ENSG00000141540,1,2019,Chang Lab,Kronos; Mayo; ROSMAP; Rush,Genetics; RNA,Community,Tbio
TUBB3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79474,ENSG00000258947,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tclin
TUFM,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793d6,ENSG00000178952,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tchem
UBE2T,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79115,ENSG00000077152,1,2019,Chang Lab,ROSMAP,Genetics; RNA,Community,Tbio
UGT8,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793bf,ENSG00000174607,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tchem
UNC119B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793ca,ENSG00000175970,1,2019,Chang Lab,Mayo,Genetics; RNA,Community,Tbio
UNC13A,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79228,ENSG00000130477,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
UNC5C,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e8,ENSG00000182168,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
UNC79,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79246,ENSG00000133958,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
UQCRB,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79305,ENSG00000156467,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
UQCRC1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790c3,ENSG00000010256,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
UQCRC2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7928c,ENSG00000140740,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
UQCRFS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79386,ENSG00000169021,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
USP50,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79397,ENSG00000170236,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
USP6NL,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792cc,ENSG00000148429,1,2023,MSSM - Roussos Lab,FreshMicro,Genetics; RNA,AMP-AD,Tbio
UTRN,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792ee,ENSG00000152818,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tchem
VAV1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79296,ENSG00000141968,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,Genetics; RNA,TREAT-AD,Tchem
VCAN,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790df,ENSG00000038427,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
