"contrast","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value","celltype","region","p_adj"
"Amyloid_effect",1.19117802889237,0.147687386181986,Inf,0.934202528011243,1.51884099429329,1,1.41100722732665,0.158242482975757,"InhNeuron1","Parenchyma",0.358149238425041
"Amyloid_effect",1.00523221482153,0.112702965317545,Inf,0.806924290750525,1.25227585449825,1,0.0465460605412301,0.962875022843455,"InhNeuron2","Parenchyma",0.962875022843455
"Amyloid_effect",0.913427635384609,0.11855349173505,Inf,0.708266923567965,1.17801639088438,1,-0.697675767406515,0.485379986086584,"InhNeuron3","Parenchyma",0.646399101662122
"Amyloid_effect",1.06818979041887,0.130263413183216,Inf,0.841097326695647,1.35659618945383,1,0.540931627207339,0.58855471044368,"InhNeuron4","Parenchyma",0.712460965273929
"Amyloid_effect",1.06545831172197,0.110777979876272,Inf,0.869030895034094,1.30628429956209,1,0.6098272742801,0.541976232181534,"InhNeuron5","Parenchyma",0.692525185565294
"Amyloid_effect",0.803494416092339,0.10489114588191,Inf,0.622105228632139,1.03777182215796,1,-1.67595233273044,0.0937475298031517,"Microglia1","Parenchyma",0.253669786526175
"Amyloid_effect",1.04454380933298,0.167298671250774,Inf,0.763122968136802,1.42974568342473,1,0.272097045060085,0.785547401562097,"Microglia2","Parenchyma",0.881345865167231
"Amyloid_effect",1.33856803261173,0.12245115672616,Inf,1.11885343005065,1.60142904316693,1,3.1876137213479,0.00143452035322607,"Microglia3","Parenchyma",0.0109979893747332
"Amyloid_effect",0.548186567578478,0.0793262636839622,Inf,0.412813443442786,0.727952341782499,1,-4.15419355031885,3.26436779582447e-05,"Microglia4","Parenchyma",0.000750804593039628
"Amyloid_effect",0.877735525741956,0.147075148372232,Inf,0.632025522203366,1.21896921260976,1,-0.778278662470362,0.436404751741789,"Microglia5","Parenchyma",0.640043108495649
"Amyloid_effect",0.455758355661398,0.0934658542386389,Inf,0.304910390546283,0.681235160215545,1,-3.831682864994,0.000127269726357585,"Oligodendrocytes1","Parenchyma",0.00195146913748297
"Amyloid_effect",0.720522528762824,0.163068764243923,Inf,0.462384754817672,1.1227721265583,1,-1.44829614557434,0.147534245184348,"Oligodendrocytes2","Parenchyma",0.357188172551579
"Amyloid_effect",0.905843733313765,0.116043756184357,Inf,0.704708491557065,1.16438623773469,1,-0.771928638121943,0.440156694555842,"Oligodendrocytes3","Parenchyma",0.640043108495649
"Amyloid_effect",0.74252402642875,0.117048314088039,Inf,0.545168479209136,1.01132393168399,1,-1.8885315992627,0.0589546198943339,"Oligodendrocytes4","Parenchyma",0.18226589330792
"Amyloid_effect",0.881351083138845,0.192670356555553,Inf,0.57420836537249,1.35278372554903,1,-0.577743056323846,0.563437605387173,"Oligodendrocytes5","Parenchyma",0.700489995886756
"Amyloid_effect",0.554264600888272,0.099496495255547,Inf,0.389867696432808,0.787983335394863,1,-3.28733986042361,0.00101138693387932,"Oligodendrocytes6","Parenchyma",0.0106386563131193
"Amyloid_effect",0.655881642534492,0.141880919464971,Inf,0.42923267590012,1.0022087160807,1,-1.94976487635187,0.0512041497178356,"Oligodendrocytes7","Parenchyma",0.18226589330792
"Amyloid_effect",0.888944381150047,0.118437818946479,Inf,0.684644948469681,1.15420717635403,1,-0.883561303974599,0.376933075684102,"Oligodendrocytes8","Parenchyma",0.61924719576674
"Amyloid_effect",0.646584236113804,0.0940276551123613,Inf,0.486229800761426,0.85982219464167,1,-2.99852437629189,0.00271290453302882,"OPC1","Parenchyma",0.0178276583599037
"Amyloid_effect",0.644100879217551,0.0621017390938017,Inf,0.533192829525535,0.778078623033984,1,-4.56251193010578,5.05452205581114e-06,"OPC2","Parenchyma",0.000232508014567313
"Amyloid_effect",0.71576577396071,0.0979709400087807,Inf,0.547346218840786,0.936008371919711,1,-2.44310934262133,0.01456132480182,"OPC3","Parenchyma",0.0744245489870801
"Amyloid_effect",0.971002639623263,0.126386994421099,Inf,0.752362058569727,1.25318138443576,1,-0.226073998877617,0.821143866985643,"Pericytes","Parenchyma",0.893682850957129
"Amyloid_effect",1.16978159764675,0.14585682730519,Inf,0.916158936640717,1.49361527947373,1,1.25768342518325,0.208506268906053,"SMC","Parenchyma",0.399637015403268
"Amyloid_effect",0.883325188240701,0.114739923681835,Inf,0.684783687519374,1.13943045431904,1,-0.95509017939669,0.33953209484693,"VLMC1","Parenchyma",0.61924719576674
"Amyloid_effect",0.718503722479662,0.0843404363471412,Inf,0.57083692748182,0.904369662093334,1,-2.81627801496331,0.0048583604488365,"VLMC2","Parenchyma",0.0279355725808099
