"region","celltype_1","celltype_2","r","p.value","p_adj","n"
"Arteries","Astrocytes4","ExNeuron1",0.95070206389731,0.0492979361026901,0.804864837655985,4
"Arteries","Astrocytes4","ExNeuron10",-0.221143587531366,0.778856412468633,0.974664829188187,4
"Arteries","Astrocytes4","ExNeuron11",0.10207947925253,0.89792052074747,0.974664829188187,4
"Arteries","Astrocytes4","ExNeuron12",0.625300316008403,0.374699683991597,0.89261267800918,4
"Arteries","Astrocytes4","ExNeuron13",0.553989976784434,0.446010023215566,0.899473727930744,4
"Arteries","Astrocytes4","ExNeuron14",0.262125126733318,0.737874873266682,0.966795489149579,4
"Arteries","Astrocytes4","ExNeuron2",-0.025365104657889,0.974634895342111,0.995246247410546,4
"Arteries","Astrocytes4","ExNeuron3",0.672515225226055,0.327484774773944,0.880580815460594,4
"Arteries","Astrocytes4","ExNeuron4",0.700927550386561,0.299072449613439,0.864924460150613,4
"Arteries","Astrocytes4","ExNeuron5",0.423984894824235,0.576015105175765,0.907090796407614,4
"Arteries","Astrocytes4","ExNeuron6",0.879981916476071,0.120018083523929,0.804864837655985,4
"Arteries","Astrocytes4","ExNeuron7",0.794520672069004,0.205479327930996,0.863885131153149,4
"Arteries","Astrocytes4","ExNeuron8",0.796982601327961,0.203017398672038,0.863885131153149,4
"Arteries","Astrocytes4","ExNeuron9",0.620445016133188,0.379554983866812,0.89261267800918,4
"Arteries","Astrocytes4","Fibroblast",-0.5669566562105,0.4330433437895,0.899473727930744,4
"Arteries","Astrocytes4","InhNeuron1",0.705177065457871,0.294822934542129,0.864924460150613,4
"Arteries","Astrocytes4","InhNeuron2",0.589458233599019,0.410541766400981,0.899473727930744,4
"Arteries","Astrocytes4","InhNeuron3",0.356624297357833,0.643375702642167,0.939173132229352,4
"Arteries","Astrocytes4","InhNeuron4",0.190203643689751,0.809796356310249,0.974664829188187,4
"Arteries","Astrocytes4","InhNeuron5",0.671897983853124,0.328102016146876,0.880580815460594,4
"Arteries","Astrocytes4","Microglia1",-0.884212680187914,0.115787319812086,0.804864837655985,4
"Arteries","Astrocytes4","Microglia2",-0.76153720575464,0.23846279424536,0.863885131153149,4
"Arteries","Astrocytes4","Microglia3",-0.736699896630427,0.263300103369573,0.863885131153149,4
"Arteries","Astrocytes4","Microglia4",-0.50153121584114,0.49846878415886,0.90468075875338,4
"Arteries","Astrocytes4","Microglia5",-0.68950855815855,0.31049144184145,0.875636627536514,4
"Arteries","Astrocytes4","Oligodendrocytes1",0.451586342425684,0.548413657574316,0.906926570900957,4
"Arteries","Astrocytes4","Oligodendrocytes2",-0.302440701283454,0.697559298716546,0.954991897052414,4
"Arteries","Astrocytes4","Oligodendrocytes3",-0.890903515700555,0.109096484299445,0.804864837655985,4
"Arteries","Astrocytes4","Oligodendrocytes4",-0.861928110020022,0.138071889979978,0.821131454968533,4
"Arteries","Astrocytes4","Oligodendrocytes5",-0.805073755031819,0.194926244968181,0.858967434389083,4
"Arteries","Astrocytes4","Oligodendrocytes6",-0.87402115584515,0.12597884415485,0.804864837655985,4
"Arteries","Astrocytes4","Oligodendrocytes7",-0.197561805896173,0.802438194103827,0.974664829188187,4
"Arteries","Astrocytes4","Oligodendrocytes8",-0.466699044186498,0.533300955813502,0.906926570900957,4
"Arteries","Astrocytes4","OPC1",0.174342341479763,0.825657658520237,0.974664829188187,4
"Arteries","Astrocytes4","OPC2",-0.703513826133758,0.296486173866242,0.864924460150613,4
"Arteries","Astrocytes4","OPC3",-0.187521399399204,0.812478600600796,0.974664829188187,4
"Arteries","Astrocytes4","Pericytes",-0.485260384080403,0.514739615919596,0.90468075875338,4
"Arteries","Astrocytes4","SMC",-0.704675986373451,0.295324013626549,0.864924460150613,4
"Arteries","Astrocytes4","VLMC1",-0.915867884241111,0.0841321157588893,0.804864837655985,4
"Arteries","Astrocytes4","VLMC2",-0.386734740751032,0.613265259248968,0.927947446296292,4
"Arteries","Astrocytes5","Endothelial",-0.724051072089213,0.275948927910787,0.863885131153149,4
"Arteries","Astrocytes5","ExNeuron1",0.502124836879901,0.497875163120099,0.90468075875338,4
"Arteries","Astrocytes5","ExNeuron10",-0.457583733208455,0.542416266791545,0.906926570900957,4
"Arteries","Astrocytes5","ExNeuron11",-0.614552217128033,0.385447782871967,0.895090722097252,4
"Arteries","Astrocytes5","ExNeuron12",-0.0714339690001989,0.928566030999801,0.987668549547337,4
"Arteries","Astrocytes5","ExNeuron13",-0.122116018519251,0.877883981480749,0.974664829188187,4
"Arteries","Astrocytes5","ExNeuron14",-0.0916480256459581,0.908351974354042,0.978297912025425,4
"Arteries","Astrocytes5","ExNeuron2",-0.685593679705054,0.314406320294946,0.879312413389384,4
"Arteries","Astrocytes5","ExNeuron3",0.54911016440158,0.45088983559842,0.899473727930744,4
"Arteries","Astrocytes5","ExNeuron4",0.510315381700591,0.489684618299409,0.90468075875338,4
"Arteries","Astrocytes5","ExNeuron5",-0.293769742772293,0.706230257227707,0.9581520972303,4
"Arteries","Astrocytes5","ExNeuron6",0.410984721742806,0.589015278257194,0.911256820622116,4
"Arteries","Astrocytes5","ExNeuron7",0.235069811728032,0.764930188271968,0.974664829188187,4
"Arteries","Astrocytes5","ExNeuron8",0.321666972083966,0.678333027916034,0.949863786249625,4
"Arteries","Astrocytes5","ExNeuron9",0.178594392567784,0.821405607432216,0.974664829188187,4
"Arteries","Astrocytes5","Fibroblast",-0.720923670699097,0.279076329300902,0.863885131153149,4
"Arteries","Astrocytes5","InhNeuron1",0.0107518467506657,0.989248153249334,0.995246247410546,4
"Arteries","Astrocytes5","InhNeuron2",-0.104858327458148,0.895141672541852,0.974664829188187,4
"Arteries","Astrocytes5","InhNeuron3",-0.359030714491365,0.640969285508635,0.939173132229352,4
"Arteries","Astrocytes5","InhNeuron4",-0.498255032041248,0.501744967958752,0.90468075875338,4
"Arteries","Astrocytes5","InhNeuron5",-0.0352893701164975,0.964710629883502,0.994018342421225,4
"Arteries","Astrocytes5","Microglia1",-0.586283309974865,0.413716690025135,0.899473727930744,4
"Arteries","Astrocytes5","Microglia2",-0.454327192387864,0.545672807612136,0.906926570900957,4
"Arteries","Astrocytes5","Microglia3",-0.956644401657835,0.0433555983421647,0.801304362216794,4
"Arteries","Astrocytes5","Microglia4",0.104783596584169,0.895216403415831,0.974664829188187,4
"Arteries","Astrocytes5","Microglia5",-0.34338588515682,0.65661411484318,0.942832626156193,4
"Arteries","Astrocytes5","Oligodendrocytes1",0.855777178544301,0.144222821455699,0.821131454968533,4
"Arteries","Astrocytes5","Oligodendrocytes2",-0.18798741426679,0.81201258573321,0.974664829188187,4
"Arteries","Astrocytes5","Oligodendrocytes3",-0.33639152917804,0.663608470821961,0.948486900943476,4
"Arteries","Astrocytes5","Oligodendrocytes4",-0.546318328158357,0.453681671841643,0.899473727930744,4
"Arteries","Astrocytes5","Oligodendrocytes5",-0.439417077614078,0.560582922385922,0.906926570900957,4
"Arteries","Astrocytes5","Oligodendrocytes6",-0.319004778829893,0.680995221170107,0.949863786249625,4
"Arteries","Astrocytes5","Oligodendrocytes7",0.504074894737696,0.495925105262304,0.90468075875338,4
"Arteries","Astrocytes5","Oligodendrocytes8",0.11148000247977,0.88851999752023,0.974664829188187,4
"Arteries","Astrocytes5","OPC1",0.412984434685758,0.587015565314242,0.911256820622116,4
"Arteries","Astrocytes5","OPC2",-0.265427917630214,0.734572082369786,0.966795489149579,4
"Arteries","Astrocytes5","OPC3",-0.264354849843898,0.735645150156102,0.966795489149579,4
"Arteries","Astrocytes5","Pericytes",-0.712038289615617,0.287961710384383,0.863885131153149,4
"Arteries","Astrocytes5","SMC",-0.999288648192596,0.000711351807404114,0.414951111016646,4
"Arteries","Astrocytes5","VLMC1",-0.763496203913455,0.236503796086545,0.863885131153149,4
"Arteries","Astrocytes5","VLMC2",0.120084921429385,0.879915078570615,0.974664829188187,4
"Arteries","Endothelial","ExNeuron1",-0.880552409524196,0.119447590475804,0.804864837655985,4
"Arteries","Endothelial","ExNeuron10",-0.148947518819941,0.851052481180059,0.974664829188187,4
"Arteries","Endothelial","ExNeuron11",0.111454681297351,0.888545318702649,0.974664829188187,4
"Arteries","Endothelial","ExNeuron12",-0.337241878338535,0.662758121661465,0.948486900943476,4
"Arteries","Endothelial","ExNeuron13",-0.211558038619745,0.788441961380255,0.974664829188187,4
"Arteries","Endothelial","ExNeuron14",0.227683860794645,0.772316139205355,0.974664829188187,4
"Arteries","Endothelial","ExNeuron2",0.28825554734382,0.71174445265618,0.958952757648894,4
"Arteries","Endothelial","ExNeuron3",-0.940315659275899,0.0596843407241013,0.804864837655985,4
"Arteries","Endothelial","ExNeuron4",-0.944215352345391,0.0557846476546087,0.804864837655985,4
"Arteries","Endothelial","ExNeuron5",-0.117692962149808,0.882307037850192,0.974664829188187,4
"Arteries","Endothelial","ExNeuron6",-0.893461819823979,0.106538180176021,0.804864837655985,4
"Arteries","Endothelial","ExNeuron7",-0.45982540308071,0.54017459691929,0.906926570900957,4
"Arteries","Endothelial","ExNeuron8",-0.426960039300397,0.573039960699603,0.907090796407614,4
"Arteries","Endothelial","ExNeuron9",-0.177808532101797,0.822191467898203,0.974664829188187,4
"Arteries","Endothelial","Fibroblast",0.875805959103054,0.124194040896946,0.804864837655985,4
"Arteries","Endothelial","InhNeuron1",-0.54692642466873,0.45307357533127,0.899473727930744,4
"Arteries","Endothelial","InhNeuron2",-0.547103319989676,0.452896680010324,0.899473727930744,4
"Arteries","Endothelial","InhNeuron3",-0.0475723299858546,0.952427670014145,0.992505185355345,4
"Arteries","Endothelial","InhNeuron4",0.128773540392755,0.871226459607245,0.974664829188187,4
"Arteries","Endothelial","InhNeuron5",-0.464376333469866,0.535623666530134,0.906926570900957,4
"Arteries","Endothelial","Microglia1",0.555035521107118,0.444964478892882,0.899473727930744,4
"Arteries","Endothelial","Microglia2",0.942073094757568,0.0579269052424318,0.804864837655985,4
"Arteries","Endothelial","Microglia3",0.601970469391134,0.398029530608866,0.899473727930744,4
"Arteries","Endothelial","Microglia4",0.0946523603555034,0.905347639644497,0.976077923991723,4
"Arteries","Endothelial","Microglia5",0.258527483864287,0.741472516135713,0.966795489149579,4
"Arteries","Endothelial","Oligodendrocytes1",-0.713636629787714,0.286363370212286,0.863885131153149,4
"Arteries","Endothelial","Oligodendrocytes2",0.696801348414901,0.303198651585099,0.864924460150613,4
"Arteries","Endothelial","Oligodendrocytes3",0.657302397997592,0.342697602002408,0.880580815460594,4
"Arteries","Endothelial","Oligodendrocytes4",0.514894899005487,0.485105100994514,0.90468075875338,4
"Arteries","Endothelial","Oligodendrocytes5",0.423034428411279,0.576965571588721,0.907090796407614,4
"Arteries","Endothelial","Oligodendrocytes6",0.611230364477355,0.388769635522645,0.897678717647953,4
"Arteries","Endothelial","Oligodendrocytes7",-0.103584054418318,0.896415945581682,0.974664829188187,4
"Arteries","Endothelial","Oligodendrocytes8",0.603365901988542,0.396634098011458,0.899473727930744,4
"Arteries","Endothelial","OPC1",-0.619833950228033,0.380166049771967,0.89261267800918,4
"Arteries","Endothelial","OPC2",0.284739423762005,0.715260576237995,0.958952757648894,4
"Arteries","Endothelial","OPC3",-0.252237145469381,0.747762854530619,0.970996084651234,4
"Arteries","Endothelial","Pericytes",0.819391271452809,0.180608728547191,0.858967434389083,4
"Arteries","Endothelial","SMC",0.699983382822898,0.300016617177102,0.864924460150613,4
"Arteries","Endothelial","VLMC1",0.655346350195057,0.344653649804943,0.880580815460594,4
"Arteries","Endothelial","VLMC2",0.594831913181305,0.405168086818695,0.899473727930744,4
"Arteries","ExNeuron1","ExNeuron10",0.0535889853251399,0.94641101467486,0.992505185355345,4
"Arteries","ExNeuron1","ExNeuron11",0.322712526800498,0.677287473199502,0.949863786249625,4
"Arteries","ExNeuron1","ExNeuron12",0.741702348341184,0.258297651658816,0.863885131153149,4
"Arteries","ExNeuron1","ExNeuron13",0.649499259050107,0.350500740949893,0.882166759980469,4
"Arteries","ExNeuron1","ExNeuron14",0.196196844414815,0.803803155585185,0.974664829188187,4
"Arteries","ExNeuron1","ExNeuron2",0.167708023126243,0.832291976873757,0.974664829188187,4
"Arteries","ExNeuron1","ExNeuron3",0.744000750890195,0.255999249109804,0.863885131153149,4
"Arteries","ExNeuron1","ExNeuron4",0.788973649416655,0.211026350583344,0.863885131153149,4
"Arteries","ExNeuron1","ExNeuron5",0.568342662121337,0.431657337878663,0.899473727930744,4
"Arteries","ExNeuron1","ExNeuron6",0.979465564056673,0.0205344359433268,0.664160662541976,4
"Arteries","ExNeuron1","ExNeuron7",0.810890155007306,0.189109844992694,0.858967434389083,4
"Arteries","ExNeuron1","ExNeuron8",0.762379928350091,0.237620071649908,0.863885131153149,4
"Arteries","ExNeuron1","ExNeuron9",0.56571499751994,0.43428500248006,0.899473727930744,4
"Arteries","ExNeuron1","Fibroblast",-0.545483323953836,0.454516676046164,0.899473727930744,4
"Arteries","ExNeuron1","InhNeuron1",0.860277657830387,0.139722342169613,0.821131454968533,4
"Arteries","ExNeuron1","InhNeuron2",0.803851674643375,0.196148325356625,0.858967434389083,4
"Arteries","ExNeuron1","InhNeuron3",0.507596396823419,0.492403603176581,0.90468075875338,4
"Arteries","ExNeuron1","InhNeuron4",0.346624538063681,0.653375461936319,0.942552033142692,4
"Arteries","ExNeuron1","InhNeuron5",0.817925108970131,0.182074891029868,0.858967434389083,4
"Arteries","ExNeuron1","Microglia1",-0.776014832353895,0.223985167646105,0.863885131153149,4
"Arteries","ExNeuron1","Microglia2",-0.86909224486515,0.13090775513485,0.805229915243267,4
"Arteries","ExNeuron1","Microglia3",-0.493911577685772,0.506088422314228,0.90468075875338,4
"Arteries","ExNeuron1","Microglia4",-0.548204011343682,0.451795988656318,0.899473727930744,4
"Arteries","ExNeuron1","Microglia5",-0.588260487863717,0.411739512136283,0.899473727930744,4
"Arteries","ExNeuron1","Oligodendrocytes1",0.316589449900037,0.683410550099963,0.949863786249625,4
"Arteries","ExNeuron1","Oligodendrocytes2",-0.46590024336763,0.53409975663237,0.906926570900957,4
"Arteries","ExNeuron1","Oligodendrocytes3",-0.931663953078055,0.0683360469219451,0.804864837655985,4
"Arteries","ExNeuron1","Oligodendrocytes4",-0.757500157989519,0.24249984201048,0.863885131153149,4
"Arteries","ExNeuron1","Oligodendrocytes5",-0.716496967914397,0.283503032085603,0.863885131153149,4
"Arteries","ExNeuron1","Oligodendrocytes6",-0.905935146542086,0.0940648534579137,0.804864837655985,4
"Arteries","ExNeuron1","Oligodendrocytes7",-0.365706635039481,0.634293364960519,0.939173132229352,4
"Arteries","ExNeuron1","Oligodendrocytes8",-0.714431069025439,0.285568930974561,0.863885131153149,4
"Arteries","ExNeuron1","OPC1",0.218231071776833,0.781768928223167,0.974664829188187,4
"Arteries","ExNeuron1","OPC2",-0.645694095306848,0.354305904693152,0.882166759980469,4
"Arteries","ExNeuron1","OPC3",0.0393781661711747,0.960621833828825,0.993636432678072,4
"Arteries","ExNeuron1","Pericytes",-0.451856382349491,0.548143617650509,0.906926570900957,4
"Arteries","ExNeuron1","SMC",-0.483077783734154,0.516922216265846,0.90468075875338,4
"Arteries","ExNeuron1","VLMC1",-0.765889672378871,0.234110327621129,0.863885131153149,4
"Arteries","ExNeuron1","VLMC2",-0.640700105845106,0.359299894154894,0.882166759980469,4
"Arteries","ExNeuron10","ExNeuron11",0.273193815038986,0.726806184961013,0.963181051772918,4
"Arteries","ExNeuron10","ExNeuron12",-0.0296259878962352,0.970374012103765,0.995246247410546,4
"Arteries","ExNeuron10","ExNeuron13",-0.134656998995258,0.865343001004742,0.974664829188187,4
"Arteries","ExNeuron10","ExNeuron14",-0.656179743264441,0.343820256735559,0.880580815460594,4
"Arteries","ExNeuron10","ExNeuron2",0.15748758768514,0.84251241231486,0.974664829188187,4
"Arteries","ExNeuron10","ExNeuron3",0.452372130790966,0.547627869209034,0.906926570900957,4
"Arteries","ExNeuron10","ExNeuron4",0.464353349653085,0.535646650346915,0.906926570900957,4
"Arteries","ExNeuron10","ExNeuron5",0.010523296052704,0.989476703947296,0.995246247410546,4
"Arteries","ExNeuron10","ExNeuron6",0.252512806227592,0.747487193772408,0.970996084651234,4
"Arteries","ExNeuron10","ExNeuron7",-0.299948762718226,0.700051237281774,0.956045033099479,4
"Arteries","ExNeuron10","ExNeuron8",-0.451247129495523,0.548752870504477,0.906926570900957,4
"Arteries","ExNeuron10","ExNeuron9",-0.575476407209424,0.424523592790576,0.899473727930744,4
"Arteries","ExNeuron10","Fibroblast",-0.284971470555389,0.715028529444611,0.958952757648894,4
"Arteries","ExNeuron10","InhNeuron1",0.194475451982161,0.805524548017839,0.974664829188187,4
"Arteries","ExNeuron10","InhNeuron2",0.44683401646246,0.55316598353754,0.906926570900957,4
"Arteries","ExNeuron10","InhNeuron3",0.021308575422074,0.978691424577926,0.995246247410546,4
"Arteries","ExNeuron10","InhNeuron4",0.0202652689977545,0.979734731002246,0.995246247410546,4
"Arteries","ExNeuron10","InhNeuron5",0.121960192648584,0.878039807351416,0.974664829188187,4
"Arteries","ExNeuron10","Microglia1",0.572086416636326,0.427913583363674,0.899473727930744,4
"Arteries","ExNeuron10","Microglia2",-0.443471418669403,0.556528581330596,0.906926570900957,4
"Arteries","ExNeuron10","Microglia3",0.673012572593878,0.326987427406122,0.880580815460594,4
"Arteries","ExNeuron10","Microglia4",0.312599829902977,0.687400170097023,0.950303935645185,4
"Arteries","ExNeuron10","Microglia5",0.666442753562392,0.333557246437608,0.880580815460594,4
"Arteries","ExNeuron10","Oligodendrocytes1",-0.0207069773199837,0.979293022680016,0.995246247410546,4
"Arteries","ExNeuron10","Oligodendrocytes2",-0.784819140583005,0.215180859416995,0.863885131153149,4
"Arteries","ExNeuron10","Oligodendrocytes3",0.137722438295199,0.862277561704801,0.974664829188187,4
"Arteries","ExNeuron10","Oligodendrocytes4",0.582708121387177,0.417291878612823,0.899473727930744,4
"Arteries","ExNeuron10","Oligodendrocytes5",0.584778295558436,0.415221704441564,0.899473727930744,4
"Arteries","ExNeuron10","Oligodendrocytes6",0.188420993222838,0.811579006777162,0.974664829188187,4
"Arteries","ExNeuron10","Oligodendrocytes7",-0.0653632828476219,0.934636717152378,0.988846581251707,4
"Arteries","ExNeuron10","Oligodendrocytes8",-0.706932123017601,0.293067876982399,0.864924460150613,4
"Arteries","ExNeuron10","OPC1",0.56788070609519,0.43211929390481,0.899473727930744,4
"Arteries","ExNeuron10","OPC2",0.555990140061318,0.444009859938682,0.899473727930744,4
"Arteries","ExNeuron10","OPC3",0.966206173190542,0.0337938268094577,0.75233844362141,4
"Arteries","ExNeuron10","Pericytes",-0.283261442774619,0.716738557225381,0.958952757648894,4
"Arteries","ExNeuron10","SMC",0.489885440484221,0.510114559515779,0.90468075875338,4
"Arteries","ExNeuron10","VLMC1",0.593394530402527,0.406605469597473,0.899473727930744,4
"Arteries","ExNeuron10","VLMC2",-0.794317743061144,0.205682256938855,0.863885131153149,4
"Arteries","ExNeuron11","ExNeuron12",0.829396670594354,0.170603329405646,0.858967434389083,4
"Arteries","ExNeuron11","ExNeuron13",0.841434254229017,0.158565745770983,0.846102029307562,4
"Arteries","ExNeuron11","ExNeuron14",0.546559171189812,0.453440828810188,0.899473727930744,4
"Arteries","ExNeuron11","ExNeuron2",0.980192337943265,0.0198076620567352,0.664160662541976,4
"Arteries","ExNeuron11","ExNeuron3",-0.132553809221452,0.867446190778548,0.974664829188187,4
"Arteries","ExNeuron11","ExNeuron4",-0.0433836342821772,0.956616365717823,0.992505185355345,4
"Arteries","ExNeuron11","ExNeuron5",0.927756810009917,0.0722431899900833,0.804864837655985,4
"Arteries","ExNeuron11","ExNeuron6",0.346596604377467,0.653403395622533,0.942552033142692,4
"Arteries","ExNeuron11","ExNeuron7",0.604970689391981,0.395029310608019,0.899473727930744,4
"Arteries","ExNeuron11","ExNeuron8",0.501891612865588,0.498108387134412,0.90468075875338,4
"Arteries","ExNeuron11","ExNeuron9",0.535970718960848,0.464029281039152,0.903981346308638,4
"Arteries","ExNeuron11","Fibroblast",0.485456478528696,0.514543521471304,0.90468075875338,4
"Arteries","ExNeuron11","InhNeuron1",0.760058803953223,0.239941196046776,0.863885131153149,4
"Arteries","ExNeuron11","InhNeuron2",0.760538908421494,0.239461091578506,0.863885131153149,4
"Arteries","ExNeuron11","InhNeuron3",0.947313952272236,0.0526860477277638,0.804864837655985,4
"Arteries","ExNeuron11","InhNeuron4",0.96694900590057,0.0330509940994301,0.75233844362141,4
"Arteries","ExNeuron11","InhNeuron5",0.803338875368842,0.196661124631158,0.858967434389083,4
"Arteries","ExNeuron11","Microglia1",-0.222188651469097,0.777811348530903,0.974664829188187,4
"Arteries","ExNeuron11","Microglia2",-0.114044756662195,0.885955243337805,0.974664829188187,4
"Arteries","ExNeuron11","Microglia3",0.489487527418513,0.510512472581486,0.90468075875338,4
"Arteries","ExNeuron11","Microglia4",-0.784361721974955,0.215638278025045,0.863885131153149,4
"Arteries","ExNeuron11","Microglia5",-0.38125882709394,0.61874117290606,0.930809758659552,4
"Arteries","ExNeuron11","Oligodendrocytes1",-0.771094058434942,0.228905941565058,0.863885131153149,4
"Arteries","ExNeuron11","Oligodendrocytes2",0.066070673072304,0.933929326927696,0.988846581251707,4
"Arteries","ExNeuron11","Oligodendrocytes3",-0.535820125498008,0.464179874501992,0.903981346308638,4
"Arteries","ExNeuron11","Oligodendrocytes4",-0.258731900490303,0.741268099509697,0.966795489149579,4
"Arteries","ExNeuron11","Oligodendrocytes5",-0.355311226122491,0.644688773877509,0.939173132229352,4
"Arteries","ExNeuron11","Oligodendrocytes6",-0.551047163950945,0.448952836049055,0.899473727930744,4
"Arteries","ExNeuron11","Oligodendrocytes7",-0.976763570415223,0.0232364295847769,0.728778927886184,4
"Arteries","ExNeuron11","Oligodendrocytes8",-0.587125311570969,0.412874688429031,0.899473727930744,4
"Arteries","ExNeuron11","OPC1",-0.516969838028364,0.483030161971636,0.90468075875338,4
"Arteries","ExNeuron11","OPC2",-0.496875438461069,0.503124561538931,0.90468075875338,4
"Arteries","ExNeuron11","OPC3",0.025537160702363,0.974462839297637,0.995246247410546,4
"Arteries","ExNeuron11","Pericytes",0.565395281343621,0.434604718656379,0.899473727930744,4
"Arteries","ExNeuron11","SMC",0.620649181559285,0.379350818440715,0.89261267800918,4
"Arteries","ExNeuron11","VLMC1",0.00559146119621514,0.994408538803785,0.995370249189475,4
"Arteries","ExNeuron11","VLMC2",-0.494117115259772,0.505882884740228,0.90468075875338,4
"Arteries","ExNeuron12","ExNeuron13",0.987983417823648,0.0120165821763519,0.658529714082975,4
"Arteries","ExNeuron12","ExNeuron14",0.670999901746573,0.329000098253427,0.880580815460594,4
"Arteries","ExNeuron12","ExNeuron2",0.764204721278709,0.235795278721291,0.863885131153149,4
"Arteries","ExNeuron12","ExNeuron3",0.172768655494278,0.827231344505722,0.974664829188187,4
"Arteries","ExNeuron12","ExNeuron4",0.258323074024381,0.741676925975619,0.966795489149579,4
"Arteries","ExNeuron12","ExNeuron5",0.971668591956019,0.0283314080439807,0.75233844362141,4
"Arteries","ExNeuron12","ExNeuron6",0.697309593232244,0.302690406767756,0.864924460150613,4
"Arteries","ExNeuron12","ExNeuron7",0.941205195111839,0.0587948048881606,0.804864837655985,4
"Arteries","ExNeuron12","ExNeuron8",0.879501329131806,0.120498670868194,0.804864837655985,4
"Arteries","ExNeuron12","ExNeuron9",0.834327913146579,0.165672086853421,0.858967434389083,4
"Arteries","ExNeuron12","Fibroblast",0.145591348499796,0.854408651500204,0.974664829188187,4
"Arteries","ExNeuron12","InhNeuron1",0.953097400902331,0.0469025990976687,0.804864837655985,4
"Arteries","ExNeuron12","InhNeuron2",0.859174995865503,0.140825004134497,0.821131454968533,4
"Arteries","ExNeuron12","InhNeuron3",0.951670511053328,0.0483294889466718,0.804864837655985,4
"Arteries","ExNeuron12","InhNeuron4",0.882736279161736,0.117263720838264,0.804864837655985,4
"Arteries","ExNeuron12","InhNeuron5",0.981467106145466,0.0185328938545336,0.661432591015252,4
"Arteries","ExNeuron12","Microglia1",-0.712901208725226,0.287098791274774,0.863885131153149,4
"Arteries","ExNeuron12","Microglia2",-0.420564553335835,0.579435446664165,0.907090796407614,4
"Arteries","ExNeuron12","Microglia3",-0.0713395142478665,0.928660485752134,0.987668549547337,4
"Arteries","ExNeuron12","Microglia4",-0.939418121844062,0.0605818781559382,0.804864837655985,4
"Arteries","ExNeuron12","Microglia5",-0.756178697281679,0.243821302718321,0.863885131153149,4
"Arteries","ExNeuron12","Oligodendrocytes1",-0.394869737760951,0.605130262239049,0.923712324157568,4
"Arteries","ExNeuron12","Oligodendrocytes2",0.0085456868470488,0.991454313152951,0.995341646660187,4
"Arteries","ExNeuron12","Oligodendrocytes3",-0.911512669766759,0.0884873302332412,0.804864837655985,4
"Arteries","ExNeuron12","Oligodendrocytes4",-0.732779175198518,0.267220824801482,0.863885131153149,4
"Arteries","ExNeuron12","Oligodendrocytes5",-0.78273613276265,0.21726386723735,0.863885131153149,4
"Arteries","ExNeuron12","Oligodendrocytes6",-0.922356514224712,0.0776434857752884,0.804864837655985,4
"Arteries","ExNeuron12","Oligodendrocytes7",-0.888218331580969,0.111781668419031,0.804864837655985,4
"Arteries","ExNeuron12","Oligodendrocytes8",-0.618806952966128,0.381193047033872,0.89261267800918,4
"Arteries","ExNeuron12","OPC1",-0.411422329338437,0.588577670661563,0.911256820622116,4
"Arteries","ExNeuron12","OPC2",-0.842212322891221,0.157787677108779,0.846102029307562,4
"Arteries","ExNeuron12","OPC3",-0.209632634794976,0.790367365205024,0.974664829188187,4
"Arteries","ExNeuron12","Pericytes",0.2522933241136,0.7477066758864,0.970996084651234,4
"Arteries","ExNeuron12","SMC",0.0774706323920257,0.922529367607974,0.98558017783231,4
"Arteries","ExNeuron12","VLMC1",-0.546354325465984,0.453645674534016,0.899473727930744,4
"Arteries","ExNeuron12","VLMC2",-0.489926033866405,0.510073966133595,0.90468075875338,4
"Arteries","ExNeuron13","ExNeuron14",0.773018110962015,0.226981889037985,0.863885131153149,4
"Arteries","ExNeuron13","ExNeuron2",0.806011049831271,0.193988950168729,0.858967434389083,4
"Arteries","ExNeuron13","ExNeuron3",0.0238683093688583,0.976131690631142,0.995246247410546,4
"Arteries","ExNeuron13","ExNeuron4",0.110183999359206,0.889816000640794,0.974664829188187,4
"Arteries","ExNeuron13","ExNeuron5",0.982184703387127,0.0178152966128728,0.658529714082975,4
"Arteries","ExNeuron13","ExNeuron6",0.585229235026089,0.414770764973911,0.899473727930744,4
"Arteries","ExNeuron13","ExNeuron7",0.935975492434976,0.0640245075650235,0.804864837655985,4
"Arteries","ExNeuron13","ExNeuron8",0.889666339067327,0.110333660932673,0.804864837655985,4
"Arteries","ExNeuron13","ExNeuron9",0.884338387110623,0.115661612889377,0.804864837655985,4
"Arteries","ExNeuron13","Fibroblast",0.280659728726339,0.719340271273661,0.959429356660102,4
"Arteries","ExNeuron13","InhNeuron1",0.895002212059649,0.104997787940351,0.804864837655985,4
"Arteries","ExNeuron13","InhNeuron2",0.776839454104769,0.223160545895231,0.863885131153149,4
"Arteries","ExNeuron13","InhNeuron3",0.969268441335845,0.030731558664155,0.75233844362141,4
"Arteries","ExNeuron13","InhNeuron4",0.920075387891339,0.0799246121086612,0.804864837655985,4
"Arteries","ExNeuron13","InhNeuron5",0.940422278880906,0.0595777211190942,0.804864837655985,4
"Arteries","ExNeuron13","Microglia1",-0.713455336411909,0.286544663588091,0.863885131153149,4
"Arteries","ExNeuron13","Microglia2",-0.278785126478761,0.721214873521239,0.959456804748692,4
"Arteries","ExNeuron13","Microglia3",-0.0578606481999524,0.942139351800048,0.990969745033587,4
