"gene","statistic","p.value","p_adj"
"GET1",0.0144978502101677,0.842629804836004,0.918409934935349
"CYTH2",0.0144366150979543,0.843285931306144,0.918803340124471
"BORCS8",0.0144138706277036,0.84352966293309,0.918961674440785
"LYPD6",0.014401623605261,0.843660909198726,0.918964266406126
"WNT1",0.0143998740306263,0.84367965901689,0.918964266406126
"CASKIN2",0.0143998740306263,0.84367965901689,0.918964266406126
"TMOD3",0.0143823782842796,0.843867162030265,0.919061296832122
"FAM180A",0.0143631329632983,0.844073425482911,0.919178734362615
"WNT2",0.014349136366221,0.844223441929955,0.919288496384108
"MRPL27",0.0143421380676823,0.844298452255786,0.919316574995865
"LYRM2",0.014307146574989,0.844673524881743,0.919551368164892
"FGF19",0.0143036474257196,0.844711034067086,0.919551368164892
"FCF1",0.0142791533808343,0.844973608139203,0.919719731914825
"EGFL8",0.0142686559330263,0.845086145116328,0.919719731914825
"SAPCD2",0.0142651567837569,0.845123658139025,0.919719731914825
"OAZ3",0.0142616576344876,0.845161171510079,0.919719731914825
"URM1",0.0142249165671596,0.845555082917496,0.919941617209637
"UBR7",0.0141146933651756,0.846737046570968,0.920898036440683
"C19orf73",0.0141059454920023,0.846830867898724,0.920946444353145
"STPG2",0.0141006967680983,0.846887161729296,0.920954037059295
"ARHGEF16",0.0140919488949249,0.846980986502554,0.921002439820769
"PDZD11",0.0140779522978476,0.847131110614909,0.921112052971823
"DNAJC19",0.0140674548500396,0.847243707310972,0.921170383908179
"SPA17",0.0140552078275969,0.847375074032546,0.921170383908179
"SH2D2A",0.0140517086783276,0.847412608154412,0.921170383908179
"ZNF619",0.0140429608051542,0.847506444960988,0.921198368414121
"AUP1",0.0140307137827116,0.847637820092765,0.921215893899404
"GCSAM",0.0140219659095382,0.84773166204412,0.921215893899404
"PAX9",0.0140184667602689,0.847769199424345,0.921215893899404
"OCA2",0.0139624803719596,0.848369844039047,0.921802103899859
"OCM",0.0139589812226902,0.848407387231456,0.921802103899859
"INSIG1",0.0139239897299969,0.848782837905257,0.922049108929653
"TLL2",0.0138785007894956,0.849270974647693,0.92241841945451
"LACTBL1",0.0138505075953409,0.849571394998097,0.922496863493272
"SLC7A3",0.0138277631250902,0.849815502490994,0.922687885850928
"SKI",0.0137875229084929,0.850247419953162,0.923103174924152
"PFN4",0.0137630288636075,0.850510348070269,0.923334956726172
"SPI1",0.0137157903484715,0.851017470267324,0.923670731371683
"MAMDC4",0.0136720509826049,0.851487082366664,0.923911965505451
"RABEP1",0.0136598039601622,0.851618583124134,0.924000967781696
"CDH17",0.0136405586391808,0.851825235439034,0.924066152501552
"TRIM61",0.0136265620421035,0.851975534371612,0.924066152501552
"BRCA1",0.0136265620421035,0.851975534371612,0.924066152501552
"TRIP13",0.0136178141689302,0.852069473912938,0.924114372520211
